,charter_id,name,city,state,url
357,2585,RED CROWN,Tulsa,OK,http://www.redcrown.org
358,2612,MULTI-SCHOOLS,Wampum,PA,https://www.multischoolsfcu.org/
359,2617,LINDEN NJ POLICE & FIREMEN,LINDEN,NJ,
360,2625,PENNSYLVANIA CENTRAL,Harrisburg,PA,https://www.pacentralfcu.com
361,2641,BAYONNE SCHOOL EMPLOYEES,BAYONNE,NJ,
362,2643,LINCOLN PUBLIC SCHOOL EMPLOYEES,Lincoln,NE,http://www.lpscu.com
363,2644,MAINE FAMILY,Lewiston,ME,http://www.mainefamilyfcu.com
364,2645,OXFORD,MEXICO,ME,http://www.ofcu.org
365,2657,WYOMING VALLEY EDUCATIONAL EMPL,Wilkes Barre,PA,http://www.wveefcu.com
366,2658,FIRST SOURCE,New Hartford,NY,http://www.fsource.org
367,2682,SOUTH SHOP,ALSIP,IL,http://www.southshopfcu.org
368,2705,HELCO,HILO,HI,http://www.helcofcu.org
369,2709,NORTHEAST FAMILY,MANCHESTER,CT,http://www.nefamily.coop
370,2711,PROFINANCE,Merrillville,IN,http://www.profinancefcu.com
371,2713,MCBRYDE,Eleele,HI,http://www.mcbrydefcu.org
372,2730,INROADS,Saint Helens,OR,http://www.inroadscu.org
373,2740,USX,Cranberry Twp,PA,http://www.usxfcu.org
374,2742,PENN EAST,SCRANTON,PA,http://www.penneastfcu.org
375,2744,U. S. EMPLOYEES O. C.,OKLAHOMA CITY,OK,http://WWW.USECREDITUNION.ORG
376,2760,JOVIA FINANCIAL,WESTBURY,NY,http://www.jovia.org
377,2769,SECURITYPLUS,Baltimore,MD,http://www.securityplusfcu.org
378,2782,LONG ISLAND ALLIANCE,HAUPPAUGE,NY,http://www.liafcu.org
379,2791,TUSKEGEE,TUSKEGEE,AL,http://www.tuskegeefcu.com
380,2792,NOTRE DAME COMMUNITY,FALL RIVER,MA,HTTP://NDCFCU.COM
381,2794,HAXTUN COMMUNITY,Haxtun,CO,http://www.haxtuncu.com
382,2796,COPPER & GLASS,GLASSPORT,PA,https://www.copperandglassfcu.com/
383,2800,MAMTA,Mamaroneck,NY,http://www.mamtafcu.org
384,2806,HARRISON TEACHERS,HARRISON,NY,http://Harrisonteachersfcu.com
385,2815,HANCOCK,FINDLAY,OH,http://www.hancockfcu.com
386,2818,HOLYOKE COMMUNITY,Holyoke,CO,https://www.hcfcu.org
387,2819,YONKERS TEACHERS,Yonkers,NY,
388,2834,PENLANCO,Lancaster,PA,http://WWW.PENLANCOFCU.COM
389,2840,STERLING,STERLING,CO,http://www.sterlingcreditunion.org
390,2843,MATSON EMPLOYEES,OAKLAND,CA,http://www.matsoncreditunion.com
391,2847,ROCKY MOUNTAIN LAW ENFORCEMENT,Denver,CO,https://www.rmlefcu.org
392,2874,BLUESTONE,Sioux Falls,SD,http://www.bluestonefcu.org
393,2876,NATIONAL POLICE,CHICAGO,IL,http://www.nationalpolicefcu.com
394,2881,DENVER FIRE DEPARTMENT,Denver,CO,http://www.dfdfcu.com
395,2892,PLAINFIELD POLICE & FIREMEN'S,Plainfield,NJ,
396,2918,JEEP COUNTRY,Holland,OH,http://www.jeepcountryfcu.com
397,2932,TRENTON TEACHERS,TRENTON,NJ,
398,2935,PARISH,TOLEDO,OH,http://www.parishfcu.coop
399,2953,LANAI,Lanai City,HI,https://www.lanaifcu.org
400,2959,PALCO FCU,MUNCY,PA,https://www.palcofcu.org
401,3006,CONCORA WABASH,WABASH,IN,
402,3012,CITY OF FIRSTS COMMUNITY,KOKOMO,IN,http://coffcu.org
403,3025,EMPOWER,Syracuse,NY,http://www.empowerfcu.com
404,3029,VIRGINIA STATE UNIVERSITY,South Chesterfi,VA,http://www.vsufcu.org
405,3050,ONOMEA,PAPAIKOU,HI,http://www.onomeafcu.org
406,3056,CAMBRIDGE MUNICIPAL EMPLOYEES,Cambridge,MA,http://www.cambridgefcu.com
407,3061,LOUISIANA USA,BATON ROUGE,LA,https://www.louisianausa.org
408,3064,SELECT,SAN ANTONIO,TX,http://WWW.SELECTFCU.ORG
409,3080,SAN ANGELO,SAN ANGELO,TX,http://WWW.SAFCU.COM
410,3085,BUTLER COUNTY TEACHERS,Butler,PA,http://www.bctfcu.net
411,3110,WHITE PLAINS P O EMPLOYEES,White Plains,NY,
412,3120,JOHNSTOWN SCHOOL EMPLOYEES,JOHNSTOWN,PA,http://jsefcu.com
413,3126,SOUTHERN MIDDLESEX CO TCHRS,East Brunswick,NJ,http://www.myfavoritecu.com
414,3130,TRUITY,Bartlesville,OK,http://www.truitycu.org
415,3140,TRANSPORTATION,Alexandria,VA,http://www.transfcu.org
416,3182,STAR TECH,GREENWOOD VILLA,CO,HTTP://WWW.STAR-TECHFCU.COM
417,3202,CENTRAL JERSEY POLICE & FIRE,Hamilton,NJ,http://www.cjpolicefirefcu.org
418,3212,ANECA,Shreveport,LA,https://www.aneca.org
419,3218,TULARE COUNTY,Tulare,CA,https://www.tularefcu.org
420,3226,ACBA FED CREDIT UNION (3226),Pittsburgh,PA,http://www.acbafcu.com
421,3237,COLFAX POWER PLANT EMPLOYEES,SPRINGDALE,PA,http://www.colfaxpowerplant.com
422,3251,GARY POLICE DEPARTMENT EMPLOYEES,GARY,IN,
423,3256,LONG BEACH TEACHERS,Lido Beach,NY,http://lbeach.org
424,3264,FIRST CHOICE AMERICA COMMUNITY,Weirton,WV,http://www.firstchoiceamericacu.org
425,3278,SOUTHWEST COMMUNITIES,Carnegie,PA,http://www.swcfcu.org
426,3285,NIAGARA REGIONAL,North Tonawanda,NY,http://www.niagararegionalfcu.org
427,3291,PICATINNY,DOVER,NJ,http://www.picacreditunion.com
428,3306,SJP,Buffalo,NY,http://sjpfcu.org
429,3313,UMICO,NEW HARTFORD,NY,HTTP://WWW.UMICOFCU.NET
430,3316,ALTONIZED COMMUNITY,ALTON,IL,http://ALTONIZEDFCU.ORG
431,3323,TRUENERGY,SPRINGFIELD,VA,https://www.truenergyfcu.org
432,3337,WATERBURY POSTAL EMPLOYEES,WATERBURY,CT,https://www.waterburypostalfcu.org/
433,3356,ELIZABETH POLICE DEPARTMENT E,ELIZABETH,NJ,
434,3360,EMERY,CINCINNATI,OH,HTTP://WWW.EMERYFCU.ORG
435,3388,EMERALD COAST,PORT ST JOE,FL,https://www.emeraldcoastfcu.com
436,3391,RICHLAND,Sidney,MT,http://richlandfcu.com
437,3412,AAA,South Bend,IN,http://www.aaafcu.com
438,3413,CHARTER OAK,WATERFORD,CT,http://www.charteroak.org
439,3420,ATLANTIC CITY POLICE,Atlantic City,NJ,
440,3438,HUNTINGTONIZED,Huntington,WV,http://www.huntingtonized.com
441,3439,FAIRMONT,FAIRMONT,WV,http://www.fairmontfcu.com
442,3447,ACME,EASTLAKE,OH,http://www.acmefcu.org
443,3454,COMMUNICATION,OKLAHOMA CITY,OK,http://www.comfedcu.org
444,3458,VOYAGE,SIOUX FALLS,SD,http://voyagefcu.org
445,3462,ST. COLMAN & AFFILIATES,Cleveland,OH,http://stcolmanaffiliatesfcu.com
446,3475,SOMERVILLE SCHOOL EMPLOYEES,Somerville,MA,http://WWW.SSEFCU.ORG
447,3476,BRIDGETON ONIZED,Cedarville,NJ,HTTP://WWW.BOFCU.COM
448,3487,FREEDOM UNITED,ROCHESTER,PA,https://www.FREEDOMUNITEDFCU.COM
449,3526,SCHOOLS,Torrance,CA,http://www.Schoolsfcu.org
450,3536,WHITEWATER REGIONAL,Connersville,IN,http://www.wwrfcu.org
451,3541,BAY ATLANTIC,VINELAND,NJ,http://www.bayatlanticfcu.org
452,3544,CONNECTICUT LABOR DEPT,Wethersfield,CT,http://ctlaborfcu.com
453,3551,JAMESTOWN AREA COMMUNITY,Jamestown,NY,https://www.jacfcu.org
454,3558,SUGAR VALLEY,SCOTTSBLUFF,NE,http://sugarvalleyfcu.org
455,3571,PANTEX,Borger,TX,http://www.pantexfcu.com
456,3574,VALLEY ISLE COMMUNITY,Kahului,HI,http://www.vicfcu.org
457,3575,BRIDGEPORT POST OFFICE,Bridgeport,CT,http://www.bptpofcu.org
458,3576,PIONEER APPALACHIA,Charleston,WV,http://WWW.pioneerafcu.org
459,3601,NATIONAL INSTITUTES OF HEALTH,Rockville,MD,http://www.nihfcu.org
460,3602,FROID,FROID,MT,
461,3631,THRIVE,MUNCIE,IN,HTTP://WWW.THRIVECU.ORG
462,3633,PEOPLE'S ALLIANCE,Hauppauge,NY,http://www.pafcu.org
463,3653,B E T,Yonkers,NY,http://betcreditunion.com
464,3655,TOP TIER,Clarion,PA,http://www.toptierfcu.org
465,3683,CONNECTICUT POSTAL,New Britain,CT,
466,3685,INTERNAL REVENUE EMPLOYEES,GREENSBORO,NC,http://www.irefcu_ncsc.com
467,3710,CITY PUBLIC SERVICE/IBEW,San Antonio,TX,https://www.cpsibewfcu.org
468,3711,OMEGA,Wexford,PA,http://www.omegafcu.com
469,3720,TOLEDO POLICE,Toledo,OH,http://www.tpolcu.com
470,3736,VICTORIA,VICTORIA,TX,http://www.victoriafcu.org
471,3738,BENCHMARK,West Chester,PA,https://www.benchmarkfcu.org
472,3741,A & S,Aliquippa,PA,http://www.asfederal.org
473,3746,NORFOLK FIRE DEPARTMENT,Norfolk,VA,http://www.norfolkfirefcu.org
474,3748,TOLEDO FIRE FIGHTERS,Toledo,OH,http://www.tfffcu.org
475,3755,ATLANTIC CITY ELECTRIC CO EMP,MAYS LANDING,NJ,http://www.acecefcu.org
476,3757,RIVERBANK,Windsor Locks,CT,http://www.riverbankfcu.com
477,3759,GREATER CHAUTAUQUA,FALCONER,NY,HTTP://WWW.GREATERCFCU.COM
478,3764,TRANSIT EMPLOYEES,Greenbelt,MD,http://www.tefcu.org
479,3775,RIVERSIDE COMMUNITY,Marion,IN,https://www.riversidecommunityfcu.o
480,3787,SHAKER HEIGHTS,Shaker Heights,OH,
481,3790,SCIENCE PARK,NEW HAVEN,CT,http://www.scienceparkfcu.org
482,3796,L G & W,MEMPHIS,TN,https://www.lgwfcu.com
483,3800,GEORGIA HERITAGE,Savannah,GA,https://www.gaheritagefcu.org
484,3810,PAAC TRANSIT DIVISION,Pittsburgh,PA,https://www.paacfcu.com
485,3819,UPPER DARBY BELLTELCO,UPPER DARBY,PA,http://www.udbell.org
486,3828,TEXAS PLAINS,Amarillo,TX,http://www.texasplainsfederal.org
487,3830,MASS. INSTITUTE OF TECH.,Lexington,MA,http://www.mitfcu.org
488,3841,GHS,Binghamton,NY,http://www.ghsfcu.com
489,3850,N C P D,Plainview,NY,http://ncpdfcu.org
490,3853,NW PREFERRED,PORTLAND,OR,http://www.nwpreferredfcu.com
491,3868,SUNFLOWER,Valley Center,KS,
492,3869,EAGLE,ATCHISON,KS,
493,3907,WICHITA,Wichita,KS,http://www.wichitafcu.com
494,3938,TEXAN SKY,Dumas,TX,http://www.texansky.com
495,3943,GAIN,Burbank,CA,http://www.gainfcu.com
496,3945,UME,Burbank,CA,http://www.umecreditunion.com
497,3946,SACRED HEART PARISH HALLETTSVILLE,Hallettsville,TX,http://www.sacredheartcu.com
498,3947,QSIDE,Queens Village,NY,http://WWW.qsidefcu.org
499,3951,FIRST HARVEST,DEPTFORD,NJ,http://www.firstharvestcu.com
500,3963,RIO GRANDE,Grand Junction,CO,http://www.riograndefcu.org
501,3972,WESTERN VISTA,Cheyenne,WY,http://www.wvista.com
502,4015,GENERATIONS COMMUNITY,San Antonio,TX,http://www.mygenfcu.org
503,4020,MEMBERS FINANCIAL,Midland,TX,http://www.membersffcu.org
504,4022,MODESTO'S FIRST,MODESTO,CA,https://www.m1fcu.org
505,4024,TRUECORE,NEWARK,OH,http://www.truecore.org
506,4025,HAULPAK,PEORIA,IL,
507,4037,HUD,WASHINGTON,DC,http://www.hudfcu.org
508,4038,SERVICE 1,Norton Shores,MI,HTTP://WWW.SERVICE1FCU.COM
509,4043,GENERAL ELECTRIC EMPLOYEES,Milford,CT,https://www.myGECreditUnion.com
510,4060,GULF COAST,CORPUS CHRISTI,TX,http://www.ccgcfcu.com
511,4078,BIVINS,Masterson,TX,http://www.bivinsfcu.com
512,4088,STANWOOD AREA,New Stanton,PA,http://www.stanwoodareafcu.org
513,4090,MCCOMB,McComb,MS,http://mccombfcu.com
514,4095,ALLEGHENY LUDLUM BRACKENRIDGE,BRACKENRIDGE,PA,http://www.albfcu.org
515,4098,U.P. CONNECTION,OMAHA,NE,http://www.upconnection.org
516,4116,GALAXY,Franklin,PA,http://www.galaxyfcu.com
517,4118,SEABOARD,BUCKSPORT,ME,http://www.seaboardfcu.com
518,4120,RELIANCE,King of Prussia,PA,http://www.reliancefcu.com
519,4122,HIGHMARK,RAPID CITY,SD,http://www.highmarkfcu.com
520,4127,ELEKTRA,New York,NY,
521,4135,KEYS,Key West,FL,http://www.keysfcu.org
522,4142,KINECTA,Manhattan Beach,CA,http://www.kinecta.org
523,4148,HIGHWAY DISTRICT 21,PHARR,TX,http://www.highwaydistrict21fcu.com
524,4152,CENTRAL SOYA,DECATUR,IN,https://www.centralsoyafcu.org
525,4158,ERIE LACKAWANNA RAILROAD CO EMP,Hoboken,NJ,
526,4163,FRESNO GRANGERS,FRESNO,CA,
527,4164,MONTANA,Great Falls,MT,http://www.montanacu.com
528,4170,ABYSSINIAN BAPTIST CHURCH,NEW YORK,NY,http://abyssinianfcu.org
529,4175,NEWARK FIREMEN,Newark,NJ,http://newarkfiremenfcu.org
530,4176,BOX BUTTE PUBLIC EMPLOYEES,ALLIANCE,NE,http://WWW.BOXBUTTEFCU.COM
531,4192,BELMONT MUNICIPAL,BELMONT,MA,
532,4202,WESTERN SUN,Tulsa,OK,http://www.wsfcu.com
533,4227,BADLANDS,Glendive,MT,http://www.badlandsfcu.org
534,4233,CITY CO,PITTSBURGH,PA,http://www.citycofcu.com
535,4240,CHOICE ONE COMMUNITY,Plains Township,PA,http://www.choiceone.org
536,4246,FAR ROCKAWAY POSTAL,Far Rockaway,NY,
537,4261,NORSTATE,Madawaska,ME,http://www.norstatefcu.org
538,4271,CHIEF FINANCIAL,Rochester Hills,MI,http://www.chiefonline.com
539,4281,ATLANTIC REGIONAL,South Portland,ME,https://www.atlanticfcu.com
540,4291,PENINSULA,Escanaba,MI,https://www.peninsulafcu.com
541,4292,TEXOMA,Fritch,TX,http://www.texomafcu.com
542,4365,BLACK HILLS,Rapid City,SD,http://www.blackhillsfcu.org
543,4366,F.C.I. ASHLAND,Ashland,KY,
544,4369,GREATER WAYNE COMMUNITY,RITTMAN,OH,http://www.gwcfcu.com
545,4374,SHERIDAN COMMUNITY,Sheridan,WY,http://www.sheridancreditunion.com
546,4393,SUNKIST EMPLOYEES,Valencia,CA,http://sunkistefcu.wixsite.com/sunk
547,4395,TAMPA POSTAL,LUTZ,FL,http://www.tpcu.org
548,4400,GREENVILLE HERITAGE,Greenville,SC,http://www.greenvilleheritage.com
549,4401,SOUTHWEST MONTANA COMMUNITY,Anaconda,MT,http://www.swmcfcu.org
550,4416,IBERIA PARISH,New Iberia,LA,
551,4427,U S P L K EMPLOYEES,LEAVENWORTH,KS,https://www.usplkefcu.org
552,4441,SING SING EMPLOYEES,Briarcliff Mano,NY,http://singsingfcu.org
553,4461,NODA,SLIDELL,LA,http://nodafcu.org
554,4472,MALDEN,Malden,MA,http://www.maldenfcu.com
555,4480,PALISADES,Pearl River,NY,http://www.palisadesfcu.org
556,4487,SOUTH BEND TRANSIT,South Bend,IN,http://www.sbtransitfcu.net
557,4488,T H P,Terre Haute,IN,https://www.bsdc.onlinecu.com/thpfc
558,4509,PUD,LONGVIEW,WA,http://www.pudfcu.com
559,4524,SOMERVILLE MUNICIPAL,Somerville,MA,http://www.sommfcu.com
560,4531,KC UNIDOS,Kansas City,MO,http://www.kcunidosfcu.com
561,4580,THE SUMMIT,ROCHESTER,NY,http://WWW.SUMMITFCU.ORG
562,4584,AUSTIN TELCO,Austin,TX,https://www.atfcu.org
563,4611,NEWARK POLICE,NEWARK,NJ,
564,4616,BRONCO,FRANKLIN,VA,http://www.broncofcu.com
565,4633,CAMINO,MONTEBELLO,CA,http://www.caminofcu.org
566,4684,CONCHO EDUCATORS,SAN ANGELO,TX,https://www.conchoeducators.org
567,4708,EMBARRASS VERMILLION,Aurora,MN,http://www.evfcu.org
568,4714,UNITED SOUTHEAST,Bristol,TN,http://www.usfcu.org
569,4726,RARITAN BAY,Sayreville,NJ,https://www.rbfcu.coop
570,4731,METROWEST COMMUNITY,FRAMINGHAM,MA,http://www.mwcfcu.com
571,4735,BETHPAGE,Bethpage,NY,https://www.bethpagefcu.com
572,4746,NEW HAMPSHIRE,Concord,NH,http://www.nhfcu.org
573,4756,ALLEGHENY VALLEY,PITTSBURGH,PA,HTTP://WWW.ALLEGHENYVALLEYFCU.COM
574,4787,TANDEM,Warren,MI,http://www.tandemfcu.com
575,4792,NET,Scranton,PA,https://www.netcreditunion.com
576,4794,BEAVER VALLEY,Beaver Falls,PA,http://www.beavervalleyfcu.org
577,4799,PINE BELT,Hattiesburg,MS,http://www.pinebeltfcu.org
578,4805,NORTHERN NEW MEXICO SCHOOL EMPLOYEE,SANTA FE,NM,http://www.nmsefcu.org
579,4809,PARTHENON,Nashville,TN,http://www.parthenonfcu.org
580,4828,STEEL STRONG COMMUNITY,West Mifflin,PA,http://www.steelstrongcfcu.org
581,4845,ALL SAINTS,Parma,OH,http://www.allsaintsfcu.com
582,4853,DOWNRIVER COMMUNITY,Southgate,MI,http://www.downrivercu.com
583,4871,E R R L,WYNDMOOR,PA,https://www.errffcu.com
584,4878,PACIFIC N W,PORTLAND,OR,http://www.pnwfcu.org
585,4884,ST. JOSEPHS CANTON PARISH,Canton,OH,http://WWW.STJFCU.ORG
586,4894,FEDERAL EMPLOYEES NEWARK,NEWARK,NJ,http://WWW.FENFCU.COM
587,4906,TRENTON NJ FIREMEN,TRENTON,NJ,
588,4915,AVENIR FINANCIAL,YUMA,AZ,http://WWW.AVENIRFINANCIAL.ORG
589,4936,PATENT AND TRADEMARK OFFICE,ALEXANDRIA,VA,http://www.ptofcu.org
590,4951,NORSTAR,Britton,SD,http://www.norstarfcu.com
591,4960,COTTONWOOD COMMUNITY,Cottonwood,ID,https://www.ccfcu.co
592,4963,DEPT OF LABOR,WASHINGTON,DC,http://www.dolfcu.org
593,4966,UNITY CATHOLIC,Parma,OH,http://www.unitycatholiccu.org
594,4968,INOVA,ELKHART,IN,http://www.inovafederal.org
595,4969,MEMBERS CHOICE WV,Charleston,WV,http://www.memberschoicewv.com
596,4982,BESSEMER SYSTEM,Greenville,PA,http://www.bessfcu.com
597,5028,EQT,Pittsburgh,PA,http://www.eqtfcu.org
598,5029,RED RIVER EMPLOYEES,Texarkana,TX,http://www.rrcu.com
599,5045,CHICAGO AREA OFFICE,Chicago,IL,http://www.chicagoareafcu.org
600,5062,NORTHWOOD,Philadelphia,PA,http://www.northwoodfcu.com
601,5063,DANIELS-SHERIDAN,SCOBEY,MT,https://www.dsfcu.net
602,5086,CSE,Lake Charles,LA,http://www.csefcu.org
603,5116,PORT CITY,MUSKEGON,MI,http://www.portcityfcu.com
604,5123,INTERNATIONAL UAW,DETROIT,MI,http://www.iuawfcu.com
605,5127,CHURCH OF THE MASTER,NEW YORK,NY,https://churchofthemasterfcu.com
606,5134,COMMONWEALTH ONE,ALEXANDRIA,VA,http://www.cofcu.org
607,5144,MILESTONES,Lewiston,ME,https://www.milestonesfcu.com/
608,5163,GREAT NECK SCHOOL EMPLOYEES,Great Neck,NY,
609,5168,ACFCU,Amarillo,TX,http://www.acfcu.org
610,5170,GRAND TRUNK BATTLE CREEK EMP,BATTLE CREEK,MI,HTTP://WWW.GRANDTRUNKCU.COM
611,5227,ASBURY,Washington,DC,
612,5234,CEDAR POINT,LEXINGTON PARK,MD,http://www.cpfcu.com
613,5241,SYCAMORE,Talladega,AL,http://WWW.SYCAMOREFCU.COM
614,5252,SARATOGA'S COMMUNITY,Saratoga Spring,NY,https://www.saratogafcu.org
615,5256,600 ATLANTIC,BOSTON,MA,http://www.600atlanticfcu.org
616,5257,KANSAS STATE UNIVERSITY,Manhattan,KS,http://www.kstatecu.com
617,5272,NORTHERN LIGHTS COMMUNITY,Chatham,MI,http://www.nlightsfcu.com
618,5286,KELLOGG MIDWEST,LaVista,NE,http://www.kellogg-fcu.org
619,5291,HASTINGS,Hastings,NE,http://www.hastingsfcu.org
620,5318,TENNESSEE MEMBERS 1ST,Oak Ridge,TN,http://www.mymembersfirst.org
621,5321,CRIERS,Monroe Township,NJ,
622,5325,SWEMP,TEXARKANA,TX,https://www.swempfcu.org
623,5337,TEXAS PEOPLE,Fort Worth,TX,http://www.fwtpfcu.org
624,5345,MONTGOMERY VA,MONTGOMERY,AL,http://WWW.MVAFCU.ORG
625,5359,SUN PACIFIC,Richmond,CA,http://www.sunpacific.org
626,5366,DESERT VALLEYS,RIDGECREST,CA,http://www.desertvalleys.org
627,5370,FREMONT,Fremont,OH,https://www.fremontfcu.com
628,5373,WESTEX,Lubbock,TX,http://www.westexfcu.com
629,5380,SPECTRA,ALEXANDRIA,VA,http://www.spectracu.com
630,5387,RUSSELL COUNTRY,Great Falls,MT,http://www.russellcountryfcu.org
631,5419,RIDGEDALE,East Hanover,NJ,HTTP://WWW.RIDGEDALEFCU.ORG
632,5422,CHIPHONE,ELKHART,IN,HTTP://WWW.CHIPHONE.ORG
633,5431,FORT FINANCIAL,Fort Wayne,IN,https://www.fortfinancial.org
634,5439,AMHERST,WILLIAMSVILLE,NY,HTTP://WWW.AMHERSTCU.ORG
635,5465,FIRST EDUCATION,Cheyenne,WY,https://www.firstedfcu.com
636,5484,SHELL WESTERN STATES,Martinez,CA,https://www.swsfcu.org
637,5487,KAUAI,Lihue,HI,http://www.kauaicreditunion.org
638,5495,GLASS CITY,Maumee,OH,https://www.glasscityfcu.com
639,5500,NORTHWEST,Herndon,VA,http://www.nwfcu.org
640,5510,CATHOLIC FAMILY,Wichita,KS,http://www.cffcu.com
641,5524,CHRISTO REY,NEY,OH,
642,5530,VA DESERT PACIFIC,Signal Hill,CA,http://www.vadpfcu.org
643,5531,MCALESTER AAP,MCALESTER,OK,
644,5536,NAVY FEDERAL CREDIT UNION,VIENNA,VA,http://www.navyfcu.org
645,5539,PHILADELPHIA LETTER CARRIERS,PHILADELPHIA,PA,http://www.phillycreditunion.com
646,5546,ADIRONDACK REGIONAL,TUPPER LAKE,NY,http://www.adkcreditunion.com
647,5547,SECURITY FIRST,EDINBURG,TX,https://www.securityfirstcu.com
648,5549,CLINCHFIELD,Erwin,TN,https://www.clinchfieldcu.com
649,5554,MICHIGAN COLUMBUS,LIVONIA,MI,http://www.mcfcu.net
650,5561,KEESLER,BILOXI,MS,http://www.kfcu.org
651,5569,DIXIES,DARLINGTON,SC,http://www.dixiefed.com
652,5571,SIGNAL FINANCIAL,Kensington,MD,https://www.signalfinancialfcu.org
653,5579,ACCESS,CLINTON,NY,http://www.accessfcu.org
654,5582,BANK FUND STAFF,WASHINGTON,DC,https://www.bfsfcu.org/
655,5588,UNITED NATIONS,LONG ISLAND CIT,NY,http://www.unfcu.org
656,5589,KC FAIRFAX,KANSAS CITY,KS,http://www.kcffcu.com
657,5602,TAUNTON,Taunton,MA,http://www.tauntonfcu.com
658,5604,ROANOKE VALLEY COMMUNITY,ROANOKE,VA,http://www.rvccu.org
659,5612,ALTAONE,Ridgecrest,CA,http://www.altaone.org
660,5621,AMERICAN HERITAGE,Philadelphia,PA,http://www.americanheritagecu.org
661,5636,CHESSIE,CUMBERLAND,MD,http://www.chessiefcu.org
662,5641,CENSUS,WASHINGTON,DC,http://www.censusfcu.com
663,5648,GULF COAST EDUCATORS,Pasadena,TX,http://www.gcefcu.org
664,5652,CASCADE COMMUNITY,Roseburg,OR,http://www.cascadecu.org
665,5655,UNION CONGREGATIONAL,New York,NY,
666,5660,IRON MOUNTAIN KINGSFORD COMMUNITY,KINGSFORD,MI,http://www.pcbranch.com
667,5665,CITY,AMARILLO,TX,http://CITYFEDERALCU.com
668,5684,INLAND VALLEY,Fontana,CA,http://www.inlandvalleyfcu.com
669,5686,MARSHALL T & P EMPLOYEES,MARSHALL,TX,
670,5713,NATIONAL EMPLOYEES,BLUEFIELD,WV,https://nationalemployeesfcu.com
671,5718,TUCOEMAS,VISALIA,CA,https://www.tucoemas.org
672,5721,TWO HARBORS,TWO HARBORS,MN,http://www.thfcu.org
673,5736,UNILEVER,Englewood Cliff,NJ,http://www.unileverfcu.org
674,5741,CHIVAHO,Chillicothe,OH,http://www.chivaho.com
675,5748,INTEGRA FIRST,Powers,MI,http://www.integrafirstfcu.com
676,5754,ANDREWS FEDERAL CREDIT UNION,Suitland,MD,http://www.andrewsfcu.org
677,5773,HAYNES COMMUNITY,KOKOMO,IN,http://www.haynesfcu.org
678,5780,TREASURY EMPLOYEES,JACKSON,MS,
679,5781,ZIEGLER,BLOOMINGTON,MN,
680,5785,AFFINITY ONE,JAMESTOWN,NY,http://affinityonefcu.org
681,5797,ORNL,Oak Ridge,TN,https://www.ornlfcu.com
682,5811,KENNEDY VA EMPLOYEES,Memphis,TN,http://www.kennedyvaefcu.org
683,5816,INTERFAITH,MONTCLAIR,CA,http://www.interfaithfcu.org
684,5822,TEXARKANA TERMINAL EMPLOYEES,TEXARKANA,TX,http://WWW.TEXARKANATERMINALFCU.COM
685,5839,SOUTHEAST LOUISIANA VETERANS HEALTH,New Orleans,LA,http://www.slvhcsfcu.com
686,5845,ALLWEALTH,Hamilton,OH,http://www.allwealth.org
687,5851,SUNWARD,Albuquerque,NM,http://www.slfcu.org
688,5852,CENTURY,Independence,OH,http://www.cenfedcu.org
689,5856,RIVERFRONT,Wyomissing,PA,https://www.riverfrontfcu.org/
690,5866,SABINE,Orange,TX,http://www.sabinefcu.org
691,5867,VANTAGE TRUST,WILKES BARRE,PA,http://WWW.VANTAGETRUSTFCU.ORG
692,5885,A.B.D.,WARREN,MI,http://www.abdfcu.com
693,5892,TRUE NORTH,Juneau,AK,http://www.truenorthfcu.org
694,5913,GLOBAL,Anchorage,AK,https://www.globalcu.org
695,5922,SUBIACO,Subiaco,AR,http://subiacofcu.org
696,5924,MATANUSKA VALLEY,PALMER,AK,http://www.mvfcu.coop
697,5928,WAYNE-WESTLAND,Westland,MI,http://www.wwfcu.org
698,5930,HEALTHPLUS,JACKSON,MS,http://www.healthplusfcu.com
699,5935,COWBOY COUNTRY,PREMONT,TX,http://www.cowboycountry.virtualcu.
700,5960,U.S.B. EMPLOYEES,Wilmington,CA,
701,5970,METROPOLITAN CHURCH,SUFFOLK,VA,
702,5974,SOUTHERN SECURITY,Collierville,TN,HTTP://WWW.SOUTHERNSECURITY.ORG
703,5982,ROUTE 31,Muskegon,MI,http://www.route31cu.com
704,5987,OCNAC #1,jersey city,NJ,http://ocnac.com
705,6008,SEAGOVILLE,Seagoville,TX,https://www.seagovillefcu.com
706,6011,SIDNEY,Sidney,NY,HTTP://WWW.SFCUONLINE.ORG
707,6012,LIFETIME,RICHARDSON,TX,https://www.lifetimefcu.org/
708,6032,STRATA,Bakersfield,CA,http://www.stratacu.org
709,6039,LM,BALTIMORE,MD,http://www.lmfcu.org
710,6048,SHREVEPORT POLICE,SHREVEPORT,LA,
711,6053,CDC,Atlanta,GA,http://www.cdcfcu.com
712,6062,BEACON,La Porte,TX,http://www.beaconfed.org
713,6070,TRI STATE RAIL,ERIE,PA,http://www.tristaterailfcu.com
714,6072,PROSPECTORS FCU,DIAMOND BAR,CA,HTTP://PROSPECTORSFCU.ORG
715,6079,SELECT SEVEN,Johnson City,TN,http://www.selectsevencu.org
716,6084,FRONT ROYAL,FRONT ROYAL,VA,HTTP://WWW.FRONTROYALFCU.ORG
717,6088,D C FIRE DEPARTMENT,WASHINGTON,DC,
